Class;Type;mSQI_t-3;mSQI_t-2;mSQI_t-1;mSQI_t0;mSQI_t1;mSQI_t2;mSQI_t3;PowerArm_t-3;PowerArm_t-2;PowerArm_t-1;PowerArm_t0;PowerArm_t1;PowerArm_t2;PowerArm_t3;PowerSternum_t-3;PowerSternum_t-2;PowerSternum_t-1;PowerSternum_t0;PowerSternum_t1;PowerSternum_t2;PowerSternum_t3
0.9;1;0.897151602869945;0.189182767466089;0.742319092318652;0.836074013447273;0.719049653410603;0.779328744344674;0.898301894637362;0.0221084475329382;0.027468180048968;0.0322326756659546;0.0183630328079971;0.025941080934459;0.0244235103234401;0.0239395082083202;0.0271745250961814;0.029292292828738;0.0343195547977314;0.0209557243193137;0.0323248891288095;0.0291784250812194;0.0268983339658082
0.9;1;0.189182767466089;0.742319092318652;0.836074013447273;0.719049653410603;0.779328744344674;0.898301894637362;0.144969746830785;0.027468180048968;0.0322326756659546;0.0183630328079971;0.025941080934459;0.0244235103234401;0.0239395082083202;0.0286436196971176;0.029292292828738;0.0343195547977314;0.0209557243193137;0.0323248891288095;0.0291784250812194;0.0268983339658082;0.0347678171301935
0.9;1;0.742319092318652;0.836074013447273;0.719049653410603;0.779328744344674;0.898301894637362;0.144969746830785;0.836219597881067;0.0322326756659546;0.0183630328079971;0.025941080934459;0.0244235103234401;0.0239395082083202;0.0286436196971176;0.0206481658430193;0.0343195547977314;0.0209557243193137;0.0323248891288095;0.0291784250812194;0.0268983339658082;0.0347678171301935;0.0208212677993798
0.9;1;0.836074013447273;0.719049653410603;0.779328744344674;0.898301894637362;0.144969746830785;0.836219597881067;0.175881593102587;0.0183630328079971;0.025941080934459;0.0244235103234401;0.0239395082083202;0.0286436196971176;0.0206481658430193;0.0317519290363937;0.0209557243193137;0.0323248891288095;0.0291784250812194;0.0268983339658082;0.0347678171301935;0.0208212677993798;0.0352189296956051
0.9;1;0.719049653410603;0.779328744344674;0.898301894637362;0.144969746830785;0.836219597881067;0.175881593102587;0.513958580667273;0.025941080934459;0.0244235103234401;0.0239395082083202;0.0286436196971176;0.0206481658430193;0.0317519290363937;0.0283583771848012;0.0323248891288095;0.0291784250812194;0.0268983339658082;0.0347678171301935;0.0208212677993798;0.0352189296956051;0.033857393821926
0.9;1;0.779328744344674;0.898301894637362;0.144969746830785;0.836219597881067;0.175881593102587;0.513958580667273;0.176649127562475;0.0244235103234401;0.0239395082083202;0.0286436196971176;0.0206481658430193;0.0317519290363937;0.0283583771848012;0.0318948883172248;0.0291784250812194;0.0268983339658082;0.0347678171301935;0.0208212677993798;0.0352189296956051;0.033857393821926;0.0251978413456243
0.9;1;0.898301894637362;0.144969746830785;0.836219597881067;0.175881593102587;0.513958580667273;0.176649127562475;0.763449795074955;0.0239395082083202;0.0286436196971176;0.0206481658430193;0.0317519290363937;0.0283583771848012;0.0318948883172248;0.0270038998221099;0.0268983339658082;0.0347678171301935;0.0208212677993798;0.0352189296956051;0.033857393821926;0.0251978413456243;0.0292216551024171
0.9;1;0.144969746830785;0.836219597881067;0.175881593102587;0.513958580667273;0.176649127562475;0.763449795074955;0.853569867565943;0.0286436196971176;0.0206481658430193;0.0317519290363937;0.0283583771848012;0.0318948883172248;0.0270038998221099;0.0280930147193416;0.0347678171301935;0.0208212677993798;0.0352189296956051;0.033857393821926;0.0251978413456243;0.0292216551024171;0.0285042884353619
0.9;1;0.836219597881067;0.175881593102587;0.513958580667273;0.176649127562475;0.763449795074955;0.853569867565943;0.742828889712316;0.0206481658430193;0.0317519290363937;0.0283583771848012;0.0318948883172248;0.0270038998221099;0.0280930147193416;0.0221251930604282;0.0208212677993798;0.0352189296956051;0.033857393821926;0.0251978413456243;0.0292216551024171;0.0285042884353619;0.0270828983166285
0.9;1;0.175881593102587;0.513958580667273;0.176649127562475;0.763449795074955;0.853569867565943;0.742828889712316;0.88606003189405;0.0317519290363937;0.0283583771848012;0.0318948883172248;0.0270038998221099;0.0280930147193416;0.0221251930604282;0.019788294709818;0.0352189296956051;0.033857393821926;0.0251978413456243;0.0292216551024171;0.0285042884353619;0.0270828983166285;0.0230112504877062
0.9;1;0.513958580667273;0.176649127562475;0.763449795074955;0.853569867565943;0.742828889712316;0.88606003189405;0.70884773162847;0.0283583771848012;0.0318948883172248;0.0270038998221099;0.0280930147193416;0.0221251930604282;0.019788294709818;0.0270463295968434;0.033857393821926;0.0251978413456243;0.0292216551024171;0.0285042884353619;0.0270828983166285;0.0230112504877062;0.0284226034947433
0.9;1;0.176649127562475;0.763449795074955;0.853569867565943;0.742828889712316;0.88606003189405;0.70884773162847;0.761424181018646;0.0318948883172248;0.0270038998221099;0.0280930147193416;0.0221251930604282;0.019788294709818;0.0270463295968434;0.0250279951330356;0.0251978413456243;0.0292216551024171;0.0285042884353619;0.0270828983166285;0.0230112504877062;0.0284226034947433;0.0289354104957663
0.9;1;0.763449795074955;0.853569867565943;0.742828889712316;0.88606003189405;0.70884773162847;0.761424181018646;0.85025098318449;0.0270038998221099;0.0280930147193416;0.0221251930604282;0.019788294709818;0.0270463295968434;0.0250279951330356;0.0312550125298111;0.0292216551024171;0.0285042884353619;0.0270828983166285;0.0230112504877062;0.0284226034947433;0.0289354104957663;0.0288517083678833
0.9;1;0.853569867565943;0.742828889712316;0.88606003189405;0.70884773162847;0.761424181018646;0.85025098318449;0.700746153613176;0.0280930147193416;0.0221251930604282;0.019788294709818;0.0270463295968434;0.0250279951330356;0.0312550125298111;0.0343299877995632;0.0285042884353619;0.0270828983166285;0.0230112504877062;0.0284226034947433;0.0289354104957663;0.0288517083678833;0.032819895110362
0.9;1;0.742828889712316;0.88606003189405;0.70884773162847;0.761424181018646;0.85025098318449;0.700746153613176;0.850225143929602;0.0221251930604282;0.019788294709818;0.0270463295968434;0.0250279951330356;0.0312550125298111;0.0343299877995632;0.0236529322990239;0.0270828983166285;0.0230112504877062;0.0284226034947433;0.0289354104957663;0.0288517083678833;0.032819895110362;0.02603444786883
0.9;1;0.88606003189405;0.70884773162847;0.761424181018646;0.85025098318449;0.700746153613176;0.850225143929602;0.81966654959457;0.019788294709818;0.0270463295968434;0.0250279951330356;0.0312550125298111;0.0343299877995632;0.0236529322990239;0.0232535205435028;0.0230112504877062;0.0284226034947433;0.0289354104957663;0.0288517083678833;0.032819895110362;0.02603444786883;0.0266107401990541
0.9;1;0.70884773162847;0.761424181018646;0.85025098318449;0.700746153613176;0.850225143929602;0.81966654959457;0.890431644945539;0.0270463295968434;0.0250279951330356;0.0312550125298111;0.0343299877995632;0.0236529322990239;0.0232535205435028;0.0347353593071031;0.0284226034947433;0.0289354104957663;0.0288517083678833;0.032819895110362;0.02603444786883;0.0266107401990541;0.0336901227351392
0.9;1;0.761424181018646;0.85025098318449;0.700746153613176;0.850225143929602;0.81966654959457;0.890431644945539;0.735125826190723;0.0250279951330356;0.0312550125298111;0.0343299877995632;0.0236529322990239;0.0232535205435028;0.0347353593071031;0.0245545366863546;0.0289354104957663;0.0288517083678833;0.032819895110362;0.02603444786883;0.0266107401990541;0.0336901227351392;0.0250829496529845
0.9;1;0.85025098318449;0.700746153613176;0.850225143929602;0.81966654959457;0.890431644945539;0.735125826190723;0.749944294050588;0.0312550125298111;0.0343299877995632;0.0236529322990239;0.0232535205435028;0.0347353593071031;0.0245545366863546;0.0274177401180913;0.0288517083678833;0.032819895110362;0.02603444786883;0.0266107401990541;0.0336901227351392;0.0250829496529845;0.0303377184020718
0.92;1;0.927187590603624;0.921075248832869;0.923970485958441;0.922301519442466;0.924898109365058;0.924285303336973;0.925751153177725;0.00265148943806423;0.00265455651331989;0.00269276427216136;0.0027499524262349;0.00280680730125427;0.00271595761443623;0.0026748946296847;0.00384664859315916;0.00383403440816951;0.00385336864580373;0.00398750894494631;0.00395357990993034;0.00381697246038436;0.00383656195257618
0.92;1;0.921075248832869;0.923970485958441;0.922301519442466;0.924898109365058;0.924285303336973;0.925751153177725;0.931512291801067;0.00265455651331989;0.00269276427216136;0.0027499524262349;0.00280680730125427;0.00271595761443623;0.0026748946296847;0.0026882594197084;0.00383403440816951;0.00385336864580373;0.00398750894494631;0.00395357990993034;0.00381697246038436;0.00383656195257618;0.0037322202074066
0.92;1;0.923970485958441;0.922301519442466;0.924898109365058;0.924285303336973;0.925751153177725;0.931512291801067;0.9230685829266;0.00269276427216136;0.0027499524262349;0.00280680730125427;0.00271595761443623;0.0026748946296847;0.0026882594197084;0.00266415332732459;0.00385336864580373;0.00398750894494631;0.00395357990993034;0.00381697246038436;0.00383656195257618;0.0037322202074066;0.00373283426120032
0.92;1;0.922301519442466;0.924898109365058;0.924285303336973;0.925751153177725;0.931512291801067;0.9230685829266;0.922658933441283;0.0027499524262349;0.00280680730125427;0.00271595761443623;0.0026748946296847;0.0026882594197084;0.00266415332732459;0.00267012899955649;0.00398750894494631;0.00395357990993034;0.00381697246038436;0.00383656195257618;0.0037322202074066;0.00373283426120032;0.00370439943939277
0.92;1;0.924898109365058;0.924285303336973;0.925751153177725;0.931512291801067;0.9230685829266;0.922658933441283;0.19128802312313;0.00280680730125427;0.00271595761443623;0.0026748946296847;0.0026882594197084;0.00266415332732459;0.00267012899955649;0.0407875122158218;0.00395357990993034;0.00381697246038436;0.00383656195257618;0.0037322202074066;0.00373283426120032;0.00370439943939277;0.024759802179067
0.92;1;0.924285303336973;0.925751153177725;0.931512291801067;0.9230685829266;0.922658933441283;0.19128802312313;0.606505241226287;0.00271595761443623;0.0026748946296847;0.0026882594197084;0.00266415332732459;0.00267012899955649;0.0407875122158218;0.0198353032371408;0.00381697246038436;0.00383656195257618;0.0037322202074066;0.00373283426120032;0.00370439943939277;0.024759802179067;0.0110550420473486
0.92;1;0.925751153177725;0.931512291801067;0.9230685829266;0.922658933441283;0.19128802312313;0.606505241226287;0.765069082285894;0.0026748946296847;0.0026882594197084;0.00266415332732459;0.00267012899955649;0.0407875122158218;0.0198353032371408;0.0222938097902854;0.00383656195257618;0.0037322202074066;0.00373283426120032;0.00370439943939277;0.024759802179067;0.0110550420473486;0.00810163161714273
0.92;1;0.931512291801067;0.9230685829266;0.922658933441283;0.19128802312313;0.606505241226287;0.765069082285894;0.786059923629986;0.0026882594197084;0.00266415332732459;0.00267012899955649;0.0407875122158218;0.0198353032371408;0.0222938097902854;0.00703598190562444;0.0037322202074066;0.00373283426120032;0.00370439943939277;0.024759802179067;0.0110550420473486;0.00810163161714273;0.00556197933941229
0.92;1;0.9230685829266;0.922658933441283;0.19128802312313;0.606505241226287;0.765069082285894;0.786059923629986;0.781918609821463;0.00266415332732459;0.00267012899955649;0.0407875122158218;0.0198353032371408;0.0222938097902854;0.00703598190562444;0.010844450894685;0.00373283426120032;0.00370439943939277;0.024759802179067;0.0110550420473486;0.00810163161714273;0.00556197933941229;0.00579399390853698
0.92;1;0.922658933441283;0.19128802312313;0.606505241226287;0.765069082285894;0.786059923629986;0.781918609821463;0.77815714057846;0.00267012899955649;0.0407875122158218;0.0198353032371408;0.0222938097902854;0.00703598190562444;0.010844450894685;0.0139941337612572;0.00370439943939277;0.024759802179067;0.0110550420473486;0.00810163161714273;0.00556197933941229;0.00579399390853698;0.00498298834663952
0.92;1;0.19128802312313;0.606505241226287;0.765069082285894;0.786059923629986;0.781918609821463;0.77815714057846;0.77688600484976;0.0407875122158218;0.0198353032371408;0.0222938097902854;0.00703598190562444;0.010844450894685;0.0139941337612572;0.0149346373212485;0.024759802179067;0.0110550420473486;0.00810163161714273;0.00556197933941229;0.00579399390853698;0.00498298834663952;0.00558772501955091
0.92;1;0.606505241226287;0.765069082285894;0.786059923629986;0.781918609821463;0.77815714057846;0.77688600484976;0.745512728401045;0.0198353032371408;0.0222938097902854;0.00703598190562444;0.010844450894685;0.0139941337612572;0.0149346373212485;0.0115742083666309;0.0110550420473486;0.00810163161714273;0.00556197933941229;0.00579399390853698;0.00498298834663952;0.00558772501955091;0.00467285373611246
0.92;1;0.765069082285894;0.786059923629986;0.781918609821463;0.77815714057846;0.77688600484976;0.745512728401045;0.7465840952503;0.0222938097902854;0.00703598190562444;0.010844450894685;0.0139941337612572;0.0149346373212485;0.0115742083666309;0.0172368047099626;0.00810163161714273;0.00556197933941229;0.00579399390853698;0.00498298834663952;0.00558772501955091;0.00467285373611246;0.00475045316554568
0.92;1;0.786059923629986;0.781918609821463;0.77815714057846;0.77688600484976;0.745512728401045;0.7465840952503;0.7847384705167;0.00703598190562444;0.010844450894685;0.0139941337612572;0.0149346373212485;0.0115742083666309;0.0172368047099626;0.00924132346769957;0.00556197933941229;0.00579399390853698;0.00498298834663952;0.00558772501955091;0.00467285373611246;0.00475045316554568;0.00441433762458027
0.92;1;0.781918609821463;0.77815714057846;0.77688600484976;0.745512728401045;0.7465840952503;0.7847384705167;0.786966058460848;0.010844450894685;0.0139941337612572;0.0149346373212485;0.0115742083666309;0.0172368047099626;0.00924132346769957;0.0131342123853535;0.00579399390853698;0.00498298834663952;0.00558772501955091;0.00467285373611246;0.00475045316554568;0.00441433762458027;0.00528434435938687
0.92;1;0.77815714057846;0.77688600484976;0.745512728401045;0.7465840952503;0.7847384705167;0.786966058460848;0.789722644518506;0.0139941337612572;0.0149346373212485;0.0115742083666309;0.0172368047099626;0.00924132346769957;0.0131342123853535;0.0264503647156296;0.00498298834663952;0.00558772501955091;0.00467285373611246;0.00475045316554568;0.00441433762458027;0.00528434435938687;0.00600622777206746
0.92;1;0.77688600484976;0.745512728401045;0.7465840952503;0.7847384705167;0.786966058460848;0.789722644518506;0.787702987281253;0.0149346373212485;0.0115742083666309;0.0172368047099626;0.00924132346769957;0.0131342123853535;0.0264503647156296;0.0145337195351782;0.00558772501955091;0.00467285373611246;0.00475045316554568;0.00441433762458027;0.00528434435938687;0.00600622777206746;0.00456033306989669
0.92;1;0.745512728401045;0.7465840952503;0.7847384705167;0.786966058460848;0.789722644518506;0.787702987281253;0.760520040421019;0.0115742083666309;0.0172368047099626;0.00924132346769957;0.0131342123853535;0.0264503647156296;0.0145337195351782;0.0289075749763734;0.00467285373611246;0.00475045316554568;0.00441433762458027;0.00528434435938687;0.00600622777206746;0.00456033306989669;0.00590925041880635
0.92;1;0.7465840952503;0.7847384705167;0.786966058460848;0.789722644518506;0.787702987281253;0.760520040421019;0.700138317227289;0.0172368047099626;0.00924132346769957;0.0131342123853535;0.0264503647156296;0.0145337195351782;0.0289075749763734;0.0243697349382767;0.00475045316554568;0.00441433762458027;0.00528434435938687;0.00600622777206746;0.00456033306989669;0.00590925041880635;0.00462079294631799
0.92;1;0.7847384705167;0.786966058460848;0.789722644518506;0.787702987281253;0.760520040421019;0.700138317227289;0.754551290611573;0.00924132346769957;0.0131342123853535;0.0264503647156296;0.0145337195351782;0.0289075749763734;0.0243697349382767;0.023456740328134;0.00441433762458027;0.00528434435938687;0.00600622777206746;0.00456033306989669;0.00590925041880635;0.00462079294631799;0.00540163251167804
0.92;1;0.786966058460848;0.789722644518506;0.787702987281253;0.760520040421019;0.700138317227289;0.754551290611573;0.760703405514664;0.0131342123853535;0.0264503647156296;0.0145337195351782;0.0289075749763734;0.0243697349382767;0.023456740328134;0.014040244203901;0.00528434435938687;0.00600622777206746;0.00456033306989669;0.00590925041880635;0.00462079294631799;0.00540163251167804;0.00485958400366762
0.92;1;0.789722644518506;0.787702987281253;0.760520040421019;0.700138317227289;0.754551290611573;0.760703405514664;0.904080590156853;0.0264503647156296;0.0145337195351782;0.0289075749763734;0.0243697349382767;0.023456740328134;0.014040244203901;0.00469422067179083;0.00600622777206746;0.00456033306989669;0.00590925041880635;0.00462079294631799;0.00540163251167804;0.00485958400366762;0.00471671452517845
0.92;1;0.787702987281253;0.760520040421019;0.700138317227289;0.754551290611573;0.760703405514664;0.904080590156853;0.789452207006928;0.0145337195351782;0.0289075749763734;0.0243697349382767;0.023456740328134;0.014040244203901;0.00469422067179083;0.0106172280714569;0.00456033306989669;0.00590925041880635;0.00462079294631799;0.00540163251167804;0.00485958400366762;0.00471671452517845;0.00499425481771483
0.92;1;0.760520040421019;0.700138317227289;0.754551290611573;0.760703405514664;0.904080590156853;0.789452207006928;0.702104211556183;0.0289075749763734;0.0243697349382767;0.023456740328134;0.014040244203901;0.00469422067179083;0.0106172280714569;0.0240600659229783;0.00590925041880635;0.00462079294631799;0.00540163251167804;0.00485958400366762;0.00471671452517845;0.00499425481771483;0.00497264083069915
0.92;1;0.700138317227289;0.754551290611573;0.760703405514664;0.904080590156853;0.789452207006928;0.702104211556183;0.778744421906931;0.0243697349382767;0.023456740328134;0.014040244203901;0.00469422067179083;0.0106172280714569;0.0240600659229783;0.0194833654384486;0.00462079294631799;0.00540163251167804;0.00485958400366762;0.00471671452517845;0.00499425481771483;0.00497264083069915;0.00535711576924138
0.92;1;0.754551290611573;0.760703405514664;0.904080590156853;0.789452207006928;0.702104211556183;0.778744421906931;0.770643457604656;0.023456740328134;0.014040244203901;0.00469422067179083;0.0106172280714569;0.0240600659229783;0.0194833654384486;0.019386856513358;0.00540163251167804;0.00485958400366762;0.00471671452517845;0.00499425481771483;0.00497264083069915;0.00535711576924138;0.00469442014212186
0.92;1;0.760703405514664;0.904080590156853;0.789452207006928;0.702104211556183;0.778744421906931;0.770643457604656;0.782287767041271;0.014040244203901;0.00469422067179083;0.0106172280714569;0.0240600659229783;0.0194833654384486;0.019386856513358;0.0199112235796628;0.00485958400366762;0.00471671452517845;0.00499425481771483;0.00497264083069915;0.00535711576924138;0.00469442014212186;0.00483149208552552
0.92;1;0.904080590156853;0.789452207006928;0.702104211556183;0.778744421906931;0.770643457604656;0.782287767041271;0.785927836875712;0.00469422067179083;0.0106172280714569;0.0240600659229783;0.0194833654384486;0.019386856513358;0.0199112235796628;0.0205176629243154;0.00471671452517845;0.00499425481771483;0.00497264083069915;0.00535711576924138;0.00469442014212186;0.00483149208552552;0.0051389841212498
0.92;1;0.789452207006928;0.702104211556183;0.778744421906931;0.770643457604656;0.782287767041271;0.785927836875712;0.780525130669138;0.0106172280714569;0.0240600659229783;0.0194833654384486;0.019386856513358;0.0199112235796628;0.0205176629243154;0.0245479637307475;0.00499425481771483;0.00497264083069915;0.00535711576924138;0.00469442014212186;0.00483149208552552;0.0051389841212498;0.00509929290766555
0.92;1;0.702104211556183;0.778744421906931;0.770643457604656;0.782287767041271;0.785927836875712;0.780525130669138;0.696451960997547;0.0240600659229783;0.0194833654384486;0.019386856513358;0.0199112235796628;0.0205176629243154;0.0245479637307475;0.00861575450363467;0.00497264083069915;0.00535711576924138;0.00469442014212186;0.00483149208552552;0.0051389841212498;0.00509929290766555;0.00432197208167659
0.92;1;0.778744421906931;0.770643457604656;0.782287767041271;0.785927836875712;0.780525130669138;0.696451960997547;0.703405328800012;0.0194833654384486;0.019386856513358;0.0199112235796628;0.0205176629243154;0.0245479637307475;0.00861575450363467;0.00831634803077496;0.00535711576924138;0.00469442014212186;0.00483149208552552;0.0051389841212498;0.00509929290766555;0.00432197208167659;0.0041987686188853
0.92;1;0.770643457604656;0.782287767041271;0.785927836875712;0.780525130669138;0.696451960997547;0.703405328800012;0.792387253622574;0.019386856513358;0.0199112235796628;0.0205176629243154;0.0245479637307475;0.00861575450363467;0.00831634803077496;0.0308843607762341;0.00469442014212186;0.00483149208552552;0.0051389841212498;0.00509929290766555;0.00432197208167659;0.0041987686188853;0.00572630423875998
0.92;1;0.782287767041271;0.785927836875712;0.780525130669138;0.696451960997547;0.703405328800012;0.792387253622574;0.787872026483209;0.0199112235796628;0.0205176629243154;0.0245479637307475;0.00861575450363467;0.00831634803077496;0.0308843607762341;0.0239719427121291;0.00483149208552552;0.0051389841212498;0.00509929290766555;0.00432197208167659;0.0041987686188853;0.00572630423875998;0.00529623594638735
0.92;1;0.785927836875712;0.780525130669138;0.696451960997547;0.703405328800012;0.792387253622574;0.787872026483209;0.792322758282143;0.0205176629243154;0.0245479637307475;0.00861575450363467;0.00831634803077496;0.0308843607762341;0.0239719427121291;0.0159369226100575;0.0051389841212498;0.00509929290766555;0.00432197208167659;0.0041987686188853;0.00572630423875998;0.00529623594638735;0.00509242563451186
0.92;1;0.780525130669138;0.696451960997547;0.703405328800012;0.792387253622574;0.787872026483209;0.792322758282143;0.849614680120058;0.0245479637307475;0.00861575450363467;0.00831634803077496;0.0308843607762341;0.0239719427121291;0.0159369226100575;0.014863546195894;0.00509929290766555;0.00432197208167659;0.0041987686188853;0.00572630423875998;0.00529623594638735;0.00509242563451186;0.00501508096696054
0.92;1;0.696451960997547;0.703405328800012;0.792387253622574;0.787872026483209;0.792322758282143;0.849614680120058;0.785432294459937;0.00861575450363467;0.00831634803077496;0.0308843607762341;0.0239719427121291;0.0159369226100575;0.014863546195894;0.00897341499054415;0.00432197208167659;0.0041987686188853;0.00572630423875998;0.00529623594638735;0.00509242563451186;0.00501508096696054;0.00506227593357394
0.92;1;0.703405328800012;0.792387253622574;0.787872026483209;0.792322758282143;0.849614680120058;0.785432294459937;0.747711154129759;0.00831634803077496;0.0308843607762341;0.0239719427121291;0.0159369226100575;0.014863546195894;0.00897341499054415;0.0261986001467182;0.0041987686188853;0.00572630423875998;0.00529623594638735;0.00509242563451186;0.00501508096696054;0.00506227593357394;0.00721651860526107